,encrypted_user_id,title,date,location,department,amount,description
1546,0,"I Paid Rs. 600 to Traffic Violations, in Bangalore.",2018-03-22 07:14:00+03:00,"Bangalore,Karnataka",Traffic Violations,600,-
1547,0,"I Paid Rs. 400 to Police Harassment, in Bangalore.",2018-03-22 19:47:00+03:00,"Bangalore,Karnataka",Police Harassment,400,-
1548,0,"I Paid Rs. 400 to Traffic Violations, in Bangalore.",2018-03-22 07:35:00+03:00,"Bangalore,Karnataka",Traffic Violations,400,-
1549,0,"I Paid Rs. 400 to Police Verification for Passport, in Bangalore.",2018-03-22 14:12:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,400,-
1550,0,"I Paid Rs. 100 to Traffic Violations, in Bangalore.",2018-03-22 23:05:00+03:00,"Bangalore,Karnataka",Traffic Violations,100,-
1551,0,"I Paid Rs. 500 to Police Verification for Passport, in Udupi.",2018-03-22 22:31:00+03:00,"Udupi,Karnataka",Police Verification for Passport,500,-
1552,0,"I Paid Rs. 500 to Traffic Violations, in Bangalore.",2018-03-22 21:10:00+03:00,"Bangalore,Karnataka",Traffic Violations,500,-
1553,0,"I Paid Rs. 300 to Traffic Violations, in Bangalore.",2018-03-22 12:01:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1554,0,"I Paid Rs. 300 to Traffic Violations, in Bangalore.",2018-03-22 07:04:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1555,0,"I Paid Rs. 2500 to Registration of Property, in Bangalore.",2018-03-22 02:07:00+03:00,"Bangalore,Karnataka",Registration of Property,2500,-
1556,0,"I Paid Rs. 200 to Traffic Violations, in Bangalore.",2018-03-22 23:18:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1557,0,"I Paid Rs. 300 to Traffic Violations, in Bangalore.",2018-03-22 13:48:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1558,0,"I Paid Rs. 200 to Traffic Violations, in Bangalore.",2018-03-22 08:31:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1559,0,"I Paid Rs. 22500 to Registration of Property, in Bangalore.",2018-03-22 16:18:00+03:00,"Bangalore,Karnataka",Registration of Property,22500,-
1560,0,"I Paid Rs. 1 to Traffic Violations, in Bangalore.",2018-03-22 13:16:00+03:00,"Bangalore,Karnataka",Traffic Violations,1,-
1561,0,"I Paid Rs. 125 to New Domestic Driving License, in Bellary.",2018-03-22 13:25:00+03:00,"Bellary,Karnataka",New Domestic Driving License,125,-
1562,0,"I Paid Rs. 15000 to Registration of Property, in Bangalore.",2018-03-22 01:55:00+03:00,"Bangalore,Karnataka",Registration of Property,15000,-
1563,0,"I Paid Rs. 100 to Registration of Property, in Aurangabad.",2018-03-22 17:40:00+03:00,"Aurangabad,Maharashtra",Registration of Property,100,-
1564,0,"I Paid Rs. 500 to Police Verification for Passport, in Bangalore.",2018-03-22 21:31:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,500,-
1565,0,"I Paid Rs. 8800 to Registration of Property, in Haveri.",2018-03-22 04:31:00+03:00,"Haveri,Karnataka",Registration of Property,8800,-
1566,0,"I Paid Rs. 100 to Registration of Property, in Chitradurga.",2018-03-22 00:00:00+03:00,"Chitradurga,Karnataka",Registration of Property,100,-
1567,0,"I Paid Rs. 25000 to Registration of Vehicle, in Bangalore.",2018-03-22 18:19:00+03:00,"Bangalore,Karnataka",Registration of Vehicle,25000,-
1568,0,"I Paid Rs. 200 to Traffic Violations, in Bangalore.",2018-03-21 07:57:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1569,0,"I Paid Rs. 25000 to Registration of Property, in Bangalore.",2018-03-21 22:53:00+03:00,"Bangalore,Karnataka",Registration of Property,25000,-
1570,0,"I Paid Rs. 500 to Traffic Violations, in Bangalore.",2018-03-21 16:35:00+03:00,"Bangalore,Karnataka",Traffic Violations,500,-
1571,0,"I Paid Rs. 100 to Traffic Violations, in Bangalore.",2018-03-21 03:44:00+03:00,"Bangalore,Karnataka",Traffic Violations,100,-
1572,0,Constable demanded a bribe to clear the police verification report though everything was right,2018-03-21 03:20:00+03:00,"Satara,Maharashtra",Police Verification for Passport,500,-
1573,0,"I Paid Rs. 98 to Traffic Violations, in Abohar.",2018-03-20 13:52:00+03:00,"Abohar,Punjab",Traffic Violations,98,-
1574,0,"I Paid Rs. 5000 to Registration of Property, in Bangalore.",2018-03-20 06:06:00+03:00,"Bangalore,Karnataka",Registration of Property,5000,-
1575,0,Paid bribe to the Office Of The Sub Registrar through the builder,2018-03-20 21:47:00+03:00,"Bangalore,Karnataka",Registration of Flat or Apartment,16000,-
1576,0,"I Paid Rs. 300 to Traffic Violations, in Bangalore.",2018-03-20 05:53:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1577,0,"I Paid Rs. 5000 to New Domestic Driving License, in Bangalore.",2018-03-20 05:26:00+03:00,"Bangalore,Karnataka",New Domestic Driving License,5000,-
1578,0,Cop asking for favours,2018-03-19 07:42:00+03:00,"Rajkot,Gujarat",Police Harassment,7000,-
1579,0,"I Paid Rs. 1000 to Traffic Violations, in Abhayapuri.",2018-03-19 16:37:00+03:00,"Abhayapuri,Assam",Traffic Violations,1000,-
1580,0,"I Paid Rs. 250 to Customs Check and Clearance, in Abhayapuri.",2018-03-19 19:28:00+03:00,"Abhayapuri,Assam",Customs Check and Clearance,250,-
1581,0,"I Paid Rs. 2000 to Police Verification for Passport, in Kolkata.",2018-03-19 20:49:00+03:00,"Kolkata,WestBengal",Police Verification for Passport,2000,-
1582,0,"I Paid Rs. 500 to Police Harassment, in Kharagpur.",2018-03-18 22:59:00+03:00,"Kharagpur,Bihar",Police Harassment,500,-
1583,0,"I Paid Rs. 500 to Police Verification for Passport, in Thane.",2018-03-18 00:56:00+03:00,"Thane,Maharashtra",Police Verification for Passport,500,-
1584,0,Paid 500 for passport police physical verification,2018-03-17 17:38:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,500,-
1585,0,For Disability Certificate,2018-03-17 00:10:00+03:00,"Bangalore,Karnataka",Government Hospital,200,-
1586,0,Wanted to see all the registers,2018-03-17 12:57:00+03:00,"Bangalore,Karnataka",Labour License Renewal,5000,-
1587,0,Would not accept legitimate expenses,2018-03-17 02:24:00+03:00,"Bangalore,Karnataka",Filing Tax Returns,40000,-
1588,0,"I Paid Rs. 100 to Traffic Violations, in Chennai.",2018-03-17 22:53:00+03:00,"Chennai,TamilNadu",Traffic Violations,100,-
1589,0,Wrongly asking for bribe for right documents,2018-03-17 20:15:00+03:00,"Gandhidham,Gujarat",Customs Clearance of Import Shipment,25000,-
1590,0,"I Paid Rs. 700 to Traffic Violations, in Pune.",2018-03-16 18:53:00+03:00,"Pune,Maharashtra",Traffic Violations,700,-
1591,0,"I Paid Rs. 500 to Police Verification for Passport, in Howrah.",2018-03-16 21:30:00+03:00,"Howrah,WestBengal",Police Verification for Passport,500,-
1592,0,Copy Of RR connection :: Service Certificate,2018-03-14 17:10:00+03:00,"Bangalore,Karnataka",New Connection for Houses,150,-
1593,0,"I Paid Rs. 500 to Police Verification for Passport, in Jaipur.",2018-03-14 14:25:00+03:00,"Jaipur,Rajasthan",Police Verification for Passport,500,-
1594,0,"I Paid Rs. 15000 to Police Harassment, in Siliguri.",2018-03-14 15:38:00+03:00,"Siliguri,WestBengal",Police Harassment,15000,-
1595,0,"I Paid Rs. 2000 to Police Harassment, in Abhayapuri.",2018-03-14 08:52:00+03:00,"Abhayapuri,Assam",Police Harassment,2000,-
1596,0,"I Paid Rs. 10000 to Registration of Property, in Chennai.",2018-03-14 00:01:00+03:00,"Chennai,TamilNadu",Registration of Property,10000,-
1597,0,Harassment by Officials in accident case,2018-03-13 13:39:00+03:00,"NewDelhi,Delhi",Retrieval of lost items,120000,-
1598,0,Traffic police collection bribe,2018-03-13 03:50:00+03:00,"Chennai,TamilNadu",Traffic Violations,100,-
1599,0,"I Paid Rs. 10 to Traffic Violations, in Srikakulam.",2018-12-03 22:23:00+03:00,"Srikakulam,AndhraPradesh",Traffic Violations,10,-
1600,0,"I Paid Rs. 10 to Police Verification for Passport, in Amreli.",2018-12-03 19:09:00+03:00,"Amreli,Gujarat",Police Verification for Passport,10,-
1601,0,Rubber Sheet,2018-12-03 21:15:00+03:00,"Karimganj,Assam",Sales Tax Registration,2000000,-
1602,0,"I Paid Rs. 567876 to Police Verification for Passport, in Chikmagalur.",2018-12-03 02:29:00+03:00,"Chikmagalur,Karnataka",Police Verification for Passport,567876,-
1603,0,Rto forcing people into bribery,2018-11-03 06:48:00+03:00,"Pune,Maharashtra",Traffic Violations,500,-
1604,0,Rampart Money Collections from Local Business,2018-10-03 01:54:00+03:00,"Mumbai,Maharashtra",Activities on Beat,1800,-
1605,0,Ration Official asks 3500 - 10000 for Name Addition,2018-10-03 04:35:00+03:00,"Mumbai,Maharashtra",Adding Name to Ration Card,3500,-
1606,0,"Corruption in the DRM Office, North Central Railway, Allahabad",2018-09-03 21:51:00+03:00,"Allahabad,UttarPradesh",Contract Work,25000,-
1607,0,Paid 25000 bribe,2018-08-03 16:15:00+03:00,"Bangalore,Karnataka",Others,25000,-
1608,0,I paid 25000 bribe,2018-08-03 09:46:00+03:00,"Bangalore,Karnataka",Land Acquisition,25000,-
1609,0,Asked for  certified copy of  Assessment register and  ownership.  paid  1500. yet  copies not given,2018-07-03 10:42:00+03:00,"Bhainsa,Telangana",Assessment,1500,-
1610,0,Traffic Police Illegally Charging Fine and Not Providing Receipt,2018-03-03 23:13:00+03:00,"Bangalore,Karnataka",Traffic Violations,500,-
1611,0,Dfv gbnmk bbvsbaa,2018-02-03 11:00:00+03:00,"Abohar,Punjab",Airport facilities,678,-
1612,0,Paid bribe for construction projects,2018-01-03 01:51:00+03:00,"Udupi,Karnataka",Public Works,5000,-
1613,0,Paid  to tax officer,2018-01-03 04:27:00+03:00,"Abohar,Punjab",VAT Registration,150000,-
1614,0,BRIBE FOR CHANGE OF ADDRESS,2018-02-28 17:36:00+03:00,"NaviMumbai,Maharashtra",Change of Address in Driving License,900,-
1615,0,Mechanical examination report,2018-02-28 05:20:00+03:00,"Bongaigaon,Assam",Inspection of Vehicles after Accidents,4000,-
1616,0,Traffic signal violation,2018-02-25 19:34:00+03:00,"Chennai,TamilNadu",Traffic Violations,100,-
1617,0,Barbie is being taken Due to verification,2018-02-24 19:44:00+03:00,"NewDelhi,Delhi",Foreigner Registration and Verification,2000,-
1618,0,I entered no entry by mistake,2018-02-23 15:51:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1619,0,Charged 400INR saying pillion rider did not wear helmet.,2018-02-21 10:16:00+03:00,"Bangalore,Karnataka",Traffic Violations,400,-
1620,0,Had to pay Rs.150/- for a certificate of Rs.38/-,2018-02-21 08:34:00+03:00,"Bangalore,Karnataka",Marriage Certificate,150,-
1621,0,Traffic violation Rajarajeshwari Nagar,2018-02-20 02:20:00+03:00,"Bangalore,Karnataka",Traffic Violations,100,-
1622,0,Ek legal kam ko karbana k liye v risvat,2018-02-19 19:24:00+03:00,"Vidisha,MadhyaPradesh",Fitness Certificate,200,-
1623,0,To attain A TP from forest offucial,2018-02-19 05:34:00+03:00,"Guwahati,Assam",Check Post,3000,-
1624,0,Bribing maybe the only option,2018-02-19 13:25:00+03:00,"Bangalore,Karnataka",Driving licence Process,1000,-
1625,0,Asked For Bribe just for police verification (passport),2018-02-17 17:06:00+03:00,"Digboi,Assam",Police Verification for Passport,500,-
1626,0,Shout out for Kolkata police. They made our Valentineâs an unforgettable one.,2018-02-15 11:48:00+03:00,"Kolkata,WestBengal",Arrested by Police,2500,-
1627,0,"Corrupted traffic police,,,",2018-02-13 07:34:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1628,0,Bribe taken by Mr. UmmedSingh Lineman,2018-02-13 18:07:00+03:00,"Sikar,Rajasthan",New Connection for Houses,1500,-
1629,0,Sim lost report,2018-12-02 23:33:00+03:00,"Indore,MadhyaPradesh",Filing FIR,50,-
1630,0,Bribe for PID number,2018-10-02 20:04:00+03:00,"Bangalore,Karnataka",Property Tax,25000,-
1631,0,Bribe to get PID number and Ekatha,2018-10-02 11:39:00+03:00,"Bangalore,Karnataka",Property Tax Assessment,20000,-
1632,0,I paid a bribe to a traffic sub inspector,2018-09-02 07:10:00+03:00,"Bangalore,Karnataka",Traffic Violations,2200,-
1633,0,I hate bribe,2018-08-02 12:56:00+03:00,"Udaipur,Rajasthan",Police Verification for Passport,200,-
1634,0,Paid Bribe to police at JP Nagar Police Station,2018-07-02 09:46:00+03:00,"Bangalore,Karnataka",Police Clearance Certificate,500,-
1635,0,Need immediate action,2018-07-02 02:36:00+03:00,"Nizamabad,Telangana",Labour License Renewal,10000,-
1636,0,Percentage share,2018-05-02 08:35:00+03:00,"Macherla,AndhraPradesh",Registration of Property,5000,-
1637,0,Bribe paid at customs exit point,2018-04-02 05:52:00+03:00,"Hyderabad,Telangana",Customs,3000,-
1638,0,Bribe paid for Passport Verification by police,2018-04-02 02:59:00+03:00,"Hyderabad,Telangana",Police Verification for Passport,1000,-
1639,0,SBOA demanding 2 lacs for admission into LKG,2018-02-02 03:39:00+03:00,"Chennai,TamilNadu",Admission to School,200000,-
1640,0,Live bribe is going on,2018-01-02 17:08:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1641,0,I this Bribe or the amount need to pay???,2018-01-02 20:36:00+03:00,"Nagercoil,TamilNadu",Police Verification for Passport,500,-
1642,0,Bribe to get approval for setup of new RO,2018-01-31 18:05:00+03:00,"Faridabad,Haryana",Others,40000,-
1643,0,A motorcyclist hit my stand still car and fell off,2018-01-31 21:44:00+03:00,"Kolkata,WestBengal",Traffic Violations,15000,-
1644,0,No Ressid given.,2018-01-29 11:59:00+03:00,"Raipur,Chhattisgarh",Traffic Violations,200,-
1645,0,Demanding money everymonth,2018-01-29 23:44:00+03:00,"Marigaon,Assam",Food Supply,1000,-
1646,0,I Paid A Bribe,2018-01-28 10:30:00+03:00,"NewDelhi,Delhi",Loan Sanctioning,10000,-
1647,0,Verification Fees,2018-01-28 09:59:00+03:00,"Vadodara,Gujarat",Police Verification for Passport,200,-
1648,0,Khata bribe is rampant in all BBMP offices,2018-01-26 03:57:00+03:00,"Bangalore,Karnataka",Khata Certificate,10000,-
1649,0,Police verification for passport,2018-01-24 19:34:00+03:00,"Shimoga,Karnataka",Background or Personal Verification,1000,-
1650,0,Bribe Paid,2018-01-23 05:10:00+03:00,"Ghaziabad,UttarPradesh",Police Verification for Passport,1500,-
1651,0,Milk the tourist,2018-01-23 05:46:00+03:00,"Margao,Goa",Traffic Violations,500,-
1652,0,Not having my car papers,2018-01-22 15:47:00+03:00,"NewDelhi,Delhi",Traffic Violations,500,-
1653,0,Had to pay bribe for each Driving Licence applications,2018-01-20 15:02:00+03:00,"Jamshedpur,Jharkhand",Duplicate Driving License,30,-
1654,0,Paid bribe for house registration,2018-01-20 13:51:00+03:00,"Bangalore,Karnataka",Transfer of Property,18000,-
1655,0,To get my FIR copy,2018-01-19 06:02:00+03:00,"Proddatur,AndhraPradesh",Activities on Beat,70,-
1656,0,Bribe Paid to Sub Inspector Nagaraj,2018-01-19 17:02:00+03:00,"Bangalore,Karnataka",Police Harassment,200000,-
1657,0,PUC issue,2018-01-19 11:09:00+03:00,"Pune,Maharashtra",Traffic Violations,450,-
1658,0,Fees needed for signature,2018-01-18 13:28:00+03:00,"Udumalaipettai,TamilNadu",Driving licence Process,6400,-
1659,0,Corruption,2018-01-17 08:19:00+03:00,"Abohar,Punjab",Admission to College,5000,-
1660,0,Asanur Cheack point,2018-01-17 21:57:00+03:00,"Gobichettipalayam,TamilNadu",False Allegations,1000,-
1661,0,All Proofs are Good. But they want Money.,2018-01-16 12:22:00+03:00,"Tiruppur,TamilNadu",Police Verification for Passport,300,-
1662,0,Bribe for Address Change in Licence according to Aadhaar Card,2018-01-16 06:11:00+03:00,"Tiruppur,TamilNadu",Change of Address in Driving License,200,-
1663,0,I have given a bribe for passport verification,2018-01-15 23:26:00+03:00,"Karnal,Haryana",Police Verification for Passport,500,-
1664,0,Un-Necessary Harassment.,2018-01-14 01:23:00+03:00,"Siliguri,WestBengal",Police Harassment,1000,-
1665,0,Corrupt Inspector,2018-12-01 02:11:00+03:00,"Bangalore,Karnataka",New Borewell connection,10000,-
1666,0,Bibery done openly,2018-12-01 02:48:00+03:00,"Coimbatore,TamilNadu",Learners License,1500,-
1667,0,Bribe for Khata Transfer,2018-12-01 19:31:00+03:00,"Bangalore,Karnataka",Khata Transfer,18000,-
1668,0,Bribe paid for Passport Physical Verification,2018-12-01 21:32:00+03:00,"Latur,Maharashtra",Police Verification for Passport,1000,-
1669,0,Food officer taken bribe from me,2018-12-01 19:10:00+03:00,"Cuddalore,TamilNadu",To prevent shutdown of premises,25000,-
1670,0,I forcefully asked for Rs 6000 to get clearance on Passport,2018-12-01 01:41:00+03:00,"NewDelhi,Delhi",Police Verification for Passport,6000,-
1671,0,Plan sanction bribe,2018-11-01 00:31:00+03:00,"Bangalore,Karnataka",Building Construction Approval,200000,-
1672,0,Paid bribe to get back Two wheeler which got towed,2018-11-01 22:22:00+03:00,"Bangalore,Karnataka",Traffic Violations,500,-
1673,0,Ravi at Banaswadi Police Station,2018-10-01 21:19:00+03:00,"Bangalore,Karnataka",Lodging Police Complaint,3000,-
1674,0,I PAY 700 TO RAM NARESH BAGHEL (POLICE),2018-09-01 16:22:00+03:00,"Indore,MadhyaPradesh",Police Verification for Passport,700,-
1675,0,Bribed a policeman for Police verification for passport,2018-08-01 18:47:00+03:00,"Chennai,TamilNadu",Police Verification for Passport,400,-
1676,0,Police verification for passport,2018-08-01 12:35:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,400,-
1677,0,Paid Bribe to police at JP Nagar Police Station,2018-07-01 08:26:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,200,-
1678,0,False fir,2018-07-01 00:29:00+03:00,"Kanpur,UttarPradesh",Police Harassment,60000,-
1679,0,Registration trasnfer from one state to another,2018-05-01 09:07:00+03:00,"Pune,Maharashtra",Transfer of Vehicle Registration,5000,-
1680,0,Jumping Traffic Signak,2018-05-01 16:03:00+03:00,"Bangalore,Karnataka",Traffic Violations,300,-
1681,0,I am looking to get a plot registered in Hoskote Taluk. The going…,2018-04-01 16:01:00+03:00,"Bangalore,Karnataka",Others,35000,-
1682,0,"Paid bribe for Birth Certificate at  Dindigul, Tamil nadu",2018-03-01 15:40:00+03:00,"Dindigul,TamilNadu",Birth Certificate,500,-
1683,0,Some Officer Name Chougala in Muncipal Corporation is Asking Bride…,2018-02-01 09:14:00+03:00,"Vijaypur,Uttarakhand",Others,100000,-
1684,0,Earning money through malpractice,2017-12-31 04:30:00+03:00,"Bangalore,Karnataka",Admission to College,500000,-
1685,0,Fined me for no reason whatsoever,2017-12-31 09:17:00+03:00,"Chennai,TamilNadu",Activities on Beat,200,-
1686,0,Bribe for name correction on birth certificate,2017-12-28 10:04:00+03:00,"Meerut,UttarPradesh",Birth Certificate,500,-
1687,0,"Ekhata for plot #133 NRI Delonix city , Hosakote,Bangalore",2017-12-28 21:21:00+03:00,"Bangalore,Karnataka",New Khata Certificate,8000,-
1688,0,Asi harassment,2017-12-27 06:55:00+03:00,"Bangalore,Karnataka",Activities on Beat,10000,-
1689,0,Bribe for verification,2017-12-27 06:39:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,1000,-
1690,0,Bellandur Police Asked for Verification Fee,2017-12-26 00:59:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,600,-
1691,0,Force to pay bribe & import tax by costom officer,2017-12-26 10:34:00+03:00,"Bangalore,Karnataka",Excise Tax Collection,13053,-
1692,0,Passport verification bribe,2017-12-26 08:04:00+03:00,"Chennai,TamilNadu",New Passport Application,1000,-
1693,0,Passport,2017-12-25 16:58:00+03:00,"Kanpur,UttarPradesh",Police Investigation,800,-
1694,0,Bribe while Property Registration,2017-12-25 10:00:00+03:00,"Bangalore,Karnataka",Registration of Property,16000,-
1695,0,Paid 500 s bribe for police verification,2017-12-24 04:24:00+03:00,"Ghaziabad,UttarPradesh",Police Verification for Passport,500,-
1696,0,Association renewals certificate,2017-12-23 03:51:00+03:00,"Bangalore,Karnataka",Assessment,5000,-
1697,0,No parking violation,2017-12-23 03:07:00+03:00,"Bangalore,Karnataka",Traffic Violations,200,-
1698,0,Municipal authorities not approving Non-availablity of birth certificate in Kadiri,2017-12-23 08:55:00+03:00,"Kadiri,AndhraPradesh",Non Availability Certificate,2000,-
1699,0,Amount demanded for electric connection.,2017-12-22 23:18:00+03:00,"Sangli,Maharashtra",New Connection for Houses,4000,-
1700,0,Paid a bribe after blowing slightly over the drinking limit,2017-12-22 18:19:00+03:00,"Bangalore,Karnataka",Traffic Violations,3000,-
1701,0,He demanded bribe for clearing the pcc.,2017-12-22 01:18:00+03:00,"Mumbai,Maharashtra",Police Clearance Certificate,500,-
1702,0,Blatant Bribery and Corruption,2017-12-21 17:00:00+03:00,"Thane,Maharashtra",Police Harassment,2000,-
1703,0,Registration Certificate under Karnataka Shops and Establishments Act,2017-12-19 23:04:00+03:00,"Bangalore,Karnataka",New Labour License and Registration,1500,-
1704,0,Bribe di andhra bank manager ko,2017-12-19 04:58:00+03:00,"Gurgaon,Haryana",Loan Sanctioning,50000,-
1705,0,Bribe paid for Meter replacement,2017-12-19 23:12:00+03:00,"Madurai,TamilNadu",Meter Replacement,1000,-
1706,0,Bank corruption,2017-12-18 01:18:00+03:00,"Bangalore,Karnataka",Loan Sanctioning,2000,-
1707,0,Madipakkam EB Office is demanding bribe,2017-12-16 05:09:00+03:00,"Chennai,TamilNadu",Services like Movement of Poles and Wires,35000,-
1708,0,"Paid bribe to VAO, Madipakkam",2017-12-16 14:52:00+03:00,"Chennai,TamilNadu",Patta Document,15000,-
1709,0,Sub Registrar too Bribe from me,2017-12-16 10:11:00+03:00,"Chennai,TamilNadu",Registration of House,15000,-
1710,0,Bribe demanded for police verification for Passport,2017-12-15 02:39:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,500,-
1711,0,Peon asking for bribary,2017-12-15 11:29:00+03:00,"Thrissur,Kerala",Land Conversion: Residential to Commercial,50000,-
1712,0,Shocked to be asked a bribe for just adding name to birth cert by very young girl officer at BBMP,2017-12-15 07:20:00+03:00,"Bangalore,Karnataka",Birth Certificate,250,-
1713,0,Traffic police refuse to accept proper payment for fine,2017-12-15 21:53:00+03:00,"Chennai,TamilNadu",Traffic Violations,80,-
1714,0,Paid bribe to Banaswadi traffic police,2017-12-14 01:25:00+03:00,"Bangalore,Karnataka",Activities on Beat,750,-
1715,0,Bribe for an XRay,2017-12-14 10:18:00+03:00,"Bangalore,Karnataka",Government Hospital,200,-
1716,0,Paid 15k to register my new apartment,2017-12-13 07:56:00+03:00,"Bangalore,Karnataka",Registration of Flat or Apartment,15000,-
1717,0,Pursued and purchased Death Certificate after 6months for 500Rs post negotiation,2017-12-12 09:00:00+03:00,"Bangalore,Karnataka",Death certificate,500,-
1718,0,House registration in Sub Registrar office Jigni Near Banarghatta Police station,2017-10-12 07:33:00+03:00,"Bangalore,Karnataka",Land Registration,9000,-
1719,0,PAID BRIBE TO RTO OFFICER IN BANGALORE,2017-09-12 10:17:00+03:00,"Bangalore,Karnataka",Smartcard License,200,-
1720,0,Paid for new labour certificate,2017-08-12 21:35:00+03:00,"Bangalore,Karnataka",New Labour License and Registration,28000,-
1721,0,Police official behaved like looters !!,2017-04-12 23:10:00+03:00,"Surat,Gujarat",Traffic Violations,1000,-
1722,0,I have sticker number plate,2017-03-12 18:54:00+03:00,"Bangalore,Karnataka",License Plate,100,-
1723,0,Traffic police,2017-01-12 19:01:00+03:00,"Bangalore,Karnataka",Arms License,400,-
1724,0,Bribe for  PF WITHDRAWL,2017-11-29 16:16:00+03:00,"Etah,UttarPradesh",Pension Processing,5000,-
1725,0,Ticket collector forces me pay bribe,2017-11-28 10:49:00+03:00,"Asansol,WestBengal",Berth Allocation,500,-
1726,0,Birbe is the norm in this department,2017-11-27 00:42:00+03:00,"Agra,UttarPradesh",Sales Tax Payment,20000,-
1727,0,Bribe paid to sri Rajanna  cto (audit)6.1 at lvo 65 peenya on 30/06/2017,2017-11-25 09:17:00+03:00,"Bangalore,Karnataka",Assessment,3000,-
1728,0,BBMP engineer takes bribe to do work that is part of his job,2017-11-25 08:47:00+03:00,"Bangalore,Karnataka",Voter Registration,8500,-
1729,0,Residential Certificate,2017-11-25 07:19:00+03:00,"Malappuram,Kerala",Residence certificate,100,-
1730,0,Logging complaint for car damages due to road accident,2017-11-24 02:21:00+03:00,"Bangalore,Karnataka",Lodging Police Complaint,1000,-
1731,0,Paid bribe to police for Passport verification,2017-11-21 13:53:00+03:00,"Bangalore,Karnataka",Reissue of Passport,700,-
1732,0,"Paid a bribe at the SDM office in Kalkaji, New Delhi",2017-11-20 01:44:00+03:00,"NewDelhi,Delhi",Power of Attorney Registration,3500,-
1733,0,Forced to pay a bribe,2017-11-20 08:59:00+03:00,"Chennai,TamilNadu",Customs,7000,-
1734,0,Paid Bribe - Adyar tr police,2017-11-20 19:57:00+03:00,"Chennai,TamilNadu",Traffic Violations,300,-
1735,0,Paid Rs. 100 for expired PUC,2017-11-19 21:20:00+03:00,"Saharanpur,UttarPradesh",Emission Check Certificate,100,-
1736,0,Paid Bribe for get rid off False Accussement,2017-11-19 06:31:00+03:00,"Faizabad,UttarPradesh",False Allegations,6000,-
1737,0,Paid 100 bucks to receive 71 a form,2017-11-16 03:57:00+03:00,"Bijapur,Karnataka",Retrieval of lost items,100,-
1738,0,Koratagere BESCOM Corruption,2017-11-16 01:01:00+03:00,"Tumkur,Karnataka",Transformer Maintenance,50000,-
1739,0,Income tax office asking for bribe,2017-11-15 20:09:00+03:00,"Navsari,Gujarat",Assessment,100000,-
1740,0,Bribe paid and got back some amount,2017-11-14 09:44:00+03:00,"Kolkata,WestBengal",Trade License,800,-
1741,0,Gonda Police Department,2017-12-11 20:28:00+03:00,"Ahmedabad,Gujarat",Police Harassment,500,-
1742,0,Paid Bribe for Police  Verification for Passport Renewal,2017-10-11 10:54:00+03:00,"Bangalore,Karnataka",Police Verification for Passport,1000,-
1743,0,Paid fine for wrong allegations,2017-10-11 13:40:00+03:00,"Thiruvallur,TamilNadu",False Allegations,1000,-
1744,0,Police man walking without uniform,2017-07-11 05:48:00+03:00,"Gurgaon,Haryana",Police Harassment,300,-
1745,0,Very serious  corruption in govt job selection  committee,2017-03-11 16:56:00+03:00,"Shimoga,Karnataka",Others,300000,-
1746,0,Verification of passport,2017-03-11 19:40:00+03:00,"Bangalore,Karnataka",Activities on Beat,10000,-
1747,0,Bribe received from bbmp,2017-03-11 00:48:00+03:00,"Bangalore,Karnataka",Registration of Flat or Apartment,12000,-
1748,0,Bribe gave for passport,2017-03-11 03:49:00+03:00,"Kanpur,UttarPradesh",Police Verification for Passport,800,-
1749,0,Paid for 1000,2017-02-11 20:42:00+03:00,"Ahmedabad,Gujarat",Traffic Violations,1000,-
1750,0,Had to paid to police officer,2017-01-11 21:12:00+03:00,"Bangalore,Karnataka",Change of Address,200,-
1751,0,Certified copy of partition deed,2017-01-11 17:07:00+03:00,"Bangalore,Karnataka",Partition of Property,500,-
1752,0,Bribe decided depeding of caste of applicant,2017-01-11 09:59:00+03:00,"Sonipat,Haryana",Police Verification for Passport,500,-
1753,0,Service pension to Family pension cost me INR 2000,2017-10-31 07:40:00+03:00,"Visakhapatnam,AndhraPradesh",Pension Transfer,2000,-
1754,0,Bribe taken by traffic police,2017-10-30 14:10:00+03:00,"NewDelhi,Delhi",Traffic Violations,200,-
1755,0,NRI demonetisation,2017-10-30 00:44:00+03:00,"Chennai,TamilNadu",Demonetisation,16000,-
